0,150
0.001883,150.07498
0.003766,150.12482
0.003339,150.02434
-0.004291,149.92385
-0.011914,149.89225
-0.019537,149.86744
-0.025144,149.84272
-0.023261,149.86073
-0.021385,149.91619
-0.019502,149.97164
-0.017619,150.02331
-0.013776,150.01628
0.00644,150.00925
0.026663,150.0023
0.046879,149.99526
0.067095,149.98278
0.087318,149.94976
0.107534,149.91674
0.064309,149.8838
0.008722,149.85077
-0.046872,149.81933
-0.102466,149.84477
-0.158053,149.87029
-0.213647,149.8958
-0.2212,149.92195
-0.219317,149.96888
-0.217434,150.0158
-0.215558,150.06273
-0.210798,150.10966
-0.192766,150.11692
-0.174741,150.11937
-0.156716,150.12182
-0.138684,150.07814
-0.098119,150.0316
-0.027783,149.98507
0.042553,149.94099
0.112882,149.90718
0.183218,149.87337
0.220962,149.83956
0.257075,149.82976
0.293181,149.85836
0.333746,149.88696
0.37737,149.91563
0.420994,149.93831
0.464618,149.96019
0.469805,149.97259
0.471688,149.97504
0.473571,149.97749
0.462693,149.98002
0.434721,149.98247
0.406756,150.12111
0.378784,150.35535
0.374178,150.53246
0.38675,150.48957
0.399329,150.44667
0.411908,150.43032
0.490133,150.54937
0.568806,150.6685
0.647479,150.79546
0.742812,150.93402
0.854826,151.07259
0.96684,151.20945
1.078854,151.27645
1.190861,151.34335
1.321628,151.39935
1.452855,151.40175
1.584065,151.40435
1.723905,151.39895
1.924395,151.30085
2.124895,151.20286
2.381555,151.10482
2.673205,151.0052
2.964875,150.90345
3.443975,150.80178
3.974255,150.66755
4.813535,150.46705
5.652825,150.26655
6.447595,150.07474
7.314425,149.89715
8.503835,149.69649
9.731745,149.45119
10.987595,149.20645
12.375715,148.96305
13.890365,148.71949
15.518385,148.46875
17.223255,148.20125
19.080905,147.93376
20.928645,147.66081
22.748955,147.37973
24.519835,146.85012
26.368495,146.0327
28.310295,145.54219
30.157425,145.0693
32.055695,144.53099
34.136865,143.93462
35.924935,143.24843
37.670385,142.35549
39.092405,141.3356
42.697995,140.19136
44.166575,139.10551
45.909765,138.11501
46.820855,137.07497
47.550415,135.63567
48.216665,134.19645
48.804355,132.90519
49.476495,131.62326
50.400775,129.72977
51.277735,128.01305
52.132695,126.52097
53.117355,124.92109
54.125755,123.10501
55.139755,121.39504
56.156775,119.92176
57.097455,118.39341
57.836075,116.80319
58.574695,115.40627
59.138915,114.09713
59.649585,112.68943
60.160255,111.28172
60.654975,109.87401
61.144745,107.81112
61.636995,105.71046
62.138685,103.56848
62.640375,102.04361
63.130865,100.51876
63.480935,99.2343
63.831005,97.93091
64.177855,96.45619
64.483405,94.88053
64.789025,93.01311
65.089675,91.03583
65.364635,90.24336
65.639665,88.95431
65.907485,87.66004
66.080805,86.61264
66.254125,85.64068
66.427445,84.80087
66.617145,83.88382
66.984575,82.71382
67.352005,81.54381
67.719365,80.84563
68.101005,80.18869
68.499515,79.63149
68.898025,79.2185
69.296605,78.79595
69.676635,78.2693
69.982675,77.73115
70.288715,77.18239
70.594755,76.4319
70.900865,75.41828
71.206905,74.49134
71.564745,73.76043
71.927485,73.02952
72.290225,72.31399
72.652965,71.59865
73.006255,70.65989
73.357025,69.668
73.707865,68.70891
74.068645,67.76521
74.436985,66.91352
74.805325,66.11093
75.076295,65.76255
75.193265,65.41417
75.310305,64.85912
75.427275,63.88898
75.728905,63.01682
76.052445,62.20218
76.295485,61.51394
76.464045,60.930135
76.632605,60.390857
76.737115,59.970301
76.739075,59.549736
76.741035,59.396516
76.728785,59.378843
76.715275,59.343135
76.715345,59.278118
76.743695,59.372634
76.772045,59.781293
76.782895,60.194866
83.585775,86.49457
83.583815,86.87765
83.534325,87.14237
83.337975,87.40707
83.141555,87.67612
82.945275,87.98749
82.516035,88.29886
82.077065,88.61023
81.964785,88.99571
81.922015,89.46709
81.831365,89.93847
81.673375,90.40985
81.515385,90.88122
81.275285,91.51487
81.025805,92.15376
80.776395,92.82567
80.457545,93.76088
80.112025,94.69609
79.755445,95.65987
79.335935,96.70528
78.916355,97.7507
78.496845,98.67277
78.331365,99.51678
78.172745,100.36079
78.014125,101.35263
77.823235,102.5231
77.603015,103.61069
77.382865,104.39551
77.162645,105.18032
76.935215,105.94573
76.699805,106.65541
76.464325,107.36508
76.228845,108.12275
76.041455,109.07477
75.906565,110.02679
75.771675,110.85571
75.636785,111.53289
75.494475,112.21006
75.188155,112.88724
74.881835,113.54082
74.575515,114.19111
74.311405,114.84139
74.048205,115.62384
73.785075,116.41807
73.521945,117.24186
73.170335,118.11615
72.771615,118.99043
72.372895,119.99552
71.641395,121.03951
70.908355,122.10824
70.829465,123.49127
70.649635,124.81543
70.043995,125.78556
69.438355,126.75569
68.696285,127.74319
67.694165,128.75246
66.480995,129.76174
65.250815,130.89575
64.454005,132.09868
63.657125,133.49627
62.735085,134.8309
61.727155,135.96423
60.727955,137.11273
59.745265,138.2832
58.845875,139.51244
58.003225,141.03106
57.241585,142.51689
56.495115,143.96172
55.748635,145.22208
54.979445,146.45464
54.208235,147.68586
53.412975,148.85766
52.617725,149.93285
51.758365,150.77436
50.597435,151.65375
46.752175,152.60165
45.157895,153.53025
43.516965,154.31045
41.830765,155.04495
40.076025,155.66195
38.137755,156.27905
36.006075,156.69165
34.259195,157.07695
31.972195,157.26895
30.247575,157.42345
28.741575,157.49065
27.296715,157.55265
25.893755,157.63295
24.498135,157.72355
23.122295,157.81405
21.755605,158.05045
20.491885,158.29015
19.516095,158.52975
18.587985,158.68275
17.779285,158.74935
16.970575,158.81605
16.083105,158.88265
15.068585,158.89505
14.195735,158.90255
13.651405,158.91005
13.125565,158.91755
12.909795,158.92505
12.694015,158.99055
12.478245,159.05915
12.224265,159.12785
11.969935,159.22315
11.715585,159.34875
11.557385,159.47435
11.450735,159.60005
11.344085,159.57555
11.326165,159.54915
11.311115,159.52285
11.296065,159.49645
11.270455,159.39245
11.229675,159.27355
11.188895,159.15465
11.148125,159.03575
11.099735,158.99735
11.049415,159.01615
10.999105,159.03495
10.992215,159.05375
10.990335,159.07245
10.988455,159.05125
10.986575,159.02685
10.984685,159.00235
10.982805,158.97795
10.980925,158.96775
10.977985,158.97745
10.903455,158.98725
10.828925,158.99705
10.754385,159.00225
10.679855,158.99975
10.605325,158.99735
10.547995,158.99485
10.554595,158.97555
10.561185,158.95285
10.567775,158.93025
10.574365,158.90765
10.580945,158.88505
10.581755,158.92895
10.579875,158.97885
10.577985,159.02855
10.576105,159.07335
10.574225,159.08365
10.572335,159.09405
10.570455,159.10455
10.568575,159.10785
10.566685,159.09355
10.564805,159.07925
10.562935,159.06505
10.561045,159.05265
10.571195,159.06005
10.586605,159.06745
10.602005,159.07485
10.617415,159.08225
10.632815,159.08655
10.639155,159.05075
10.621855,159.01495
10.604555,158.97915
10.587255,158.94335
10.569955,158.91875
10.552655,158.90105
10.538455,158.88355
10.536575,158.86595
10.534695,158.84835
10.532815,158.83075
10.530935,158.81495
10.521605,158.82925
10.509285,158.84345
10.496975,158.85975
10.484655,158.89875
10.464835,158.93775
10.419075,158.97665
10.419075,158.97665
0,150
